Línea ,Lin_desc,MARCA  ,Clave ,Descripción ,EQUIVALENCIA  ,ARMADORA  ,AUTO,AÑO,DESCRIPCION LARGA  
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSURU III,2008,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSURU III,2009,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSURU III,2010,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSURU III,2011,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSURU III,2012,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSURU III,2013,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSURU III,2014,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSURU III,2015,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSURU III,2016,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSURU III,2017,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSUBAME,1992,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSUBAME,1993,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSUBAME,1994,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSUBAME,1995,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSUBAME,1996,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSUBAME,1997,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSUBAME,1998,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSUBAME,1999,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSUBAME,2000,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSUBAME,2001,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSUBAME,2002,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSUBAME,2003,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SAFETY,4800165Y10SFT,CAJA DIRECCION NISSAN TSURU III 92/17,,NISSAN,TSUBAME,2004,CAJA DIRECCION STANDAR NISSAN TSURU III 1992/17 TSUBAME 1992/04 ARMADA
11,CAJA DIRECCION,SYD,4800160A01,CAJA DIRECCION NISSAN TSURU II 88/91 STD,,NISSAN,TSURU II,1988,"CAJA DIRECCION STANDAR NISSAN TSURU II 88/91"
11,CAJA DIRECCION,SYD,4800160A01,CAJA DIRECCION NISSAN TSURU II 88/91 STD,,NISSAN,TSURU II,1989,"CAJA DIRECCION STANDAR NISSAN TSURU II 88/91"
11,CAJA DIRECCION,SYD,4800160A01,CAJA DIRECCION NISSAN TSURU II 88/91 STD,,NISSAN,TSURU II,1990,"CAJA DIRECCION STANDAR NISSAN TSURU II 88/91"
11,CAJA DIRECCION,SYD,4800160A01,CAJA DIRECCION NISSAN TSURU II 88/91 STD,,NISSAN,TSURU II,1991,"CAJA DIRECCION STANDAR NISSAN TSURU II 88/91"
11,CAJA DIRECCION,SFT,4800117A05,CAJA DIRECCION NISSAN TSURU I 84/87 STD,,NISSAN,TSURU I,1984,CAJA DIRECCION STANDAR NISSAN TSURU I 84/87
11,CAJA DIRECCION,SFT,4800117A05,CAJA DIRECCION NISSAN TSURU I 84/87 STD,,NISSAN,TSURU I,1985,CAJA DIRECCION STANDAR NISSAN TSURU I 84/87
11,CAJA DIRECCION,SFT,4800117A05,CAJA DIRECCION NISSAN TSURU I 84/87 STD,,NISSAN,TSURU I,1986,CAJA DIRECCION STANDAR NISSAN TSURU I 84/87
11,CAJA DIRECCION,SFT,4800117A05,CAJA DIRECCION NISSAN TSURU I 84/87 STD,,NISSAN,TSURU I,1987,CAJA DIRECCION STANDAR NISSAN TSURU I 84/87
11,CAJA DIRECCION,SFT,4800104A01,CAJA DIRECCION NISSAN TSURU I 84/87 STD,,NISSAN,TSURU I,1984,CAJA DIRECCION STANDAR NISSAN TSURU I 84/87
11,CAJA DIRECCION,SFT,4800104A01,CAJA DIRECCION NISSAN TSURU I 84/87 STD,,NISSAN,TSURU I,1985,CAJA DIRECCION STANDAR NISSAN TSURU I 84/87
11,CAJA DIRECCION,SFT,4800104A01,CAJA DIRECCION NISSAN TSURU I 84/87 STD,,NISSAN,TSURU I,1986,CAJA DIRECCION STANDAR NISSAN TSURU I 84/87
11,CAJA DIRECCION,SFT,4800104A01,CAJA DIRECCION NISSAN TSURU I 84/87 STD,,NISSAN,TSURU I,1987,CAJA DIRECCION STANDAR NISSAN TSURU I 84/87
11,CAJA DIRECCION,SYD,377419063,CAJA DIRECCION VW POINTER  99/07 STD,,VW,POINTER,1997,"CAJA DIRECCION STANDAR VOLKSWAGEN POINTER PICK UP 97/08"
11,CAJA DIRECCION,SYD,377419063,CAJA DIRECCION VW POINTER  99/07 STD,,VW,POINTER,1998,"CAJA DIRECCION STANDAR VOLKSWAGEN POINTER PICK UP 97/08"
11,CAJA DIRECCION,SYD,377419063,CAJA DIRECCION VW POINTER  99/07 STD,,VW,POINTER,1999,"CAJA DIRECCION STANDAR VOLKSWAGEN POINTER PICK UP 97/08"
11,CAJA DIRECCION,SYD,377419063,CAJA DIRECCION VW POINTER  99/07 STD,,VW,POINTER,2000,"CAJA DIRECCION STANDAR VOLKSWAGEN POINTER PICK UP 97/08"
11,CAJA DIRECCION,SYD,377419063,CAJA DIRECCION VW POINTER  99/07 STD,,VW,POINTER,2001,"CAJA DIRECCION STANDAR VOLKSWAGEN POINTER PICK UP 97/08"
11,CAJA DIRECCION,SYD,377419063,CAJA DIRECCION VW POINTER  99/07 STD,,VW,POINTER,2002,"CAJA DIRECCION STANDAR VOLKSWAGEN POINTER PICK UP 97/08"
11,CAJA DIRECCION,SYD,377419063,CAJA DIRECCION VW POINTER  99/07 STD,,VW,POINTER,2003,"CAJA DIRECCION STANDAR VOLKSWAGEN POINTER PICK UP 97/08"
11,CAJA DIRECCION,SYD,377419063,CAJA DIRECCION VW POINTER  99/07 STD,,VW,POINTER,2004,"CAJA DIRECCION STANDAR VOLKSWAGEN POINTER PICK UP 97/08"
11,CAJA DIRECCION,SYD,377419063,CAJA DIRECCION VW POINTER  99/07 STD,,VW,POINTER,2005,"CAJA DIRECCION STANDAR VOLKSWAGEN POINTER PICK UP 97/08"
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1973,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1974,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1975,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1976,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1977,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1978,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1979,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1980,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1981,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1982,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1983,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1984,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1985,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1986,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1987,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1988,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1989,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1990,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1991,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1992,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1993,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1994,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1995,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1996,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1997,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1998,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,1999,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,2000,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SFT,211415049SFT,CAJA DIRECCION VW COMBI 73/01,211415049,VW,COMBI,2001,CAJA DIRECCION STANDAR VW COMBI 73/01
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,BEETLE,1998,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,BEETLE,1999,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,BEETLE,2000,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,BEETLE,2001,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,BEETLE,2002,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,BEETLE,2003,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,BEETLE,2004,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,BEETLE,2005,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,BEETLE,2006,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,BEETLE,2007,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,GOLF A4,1998,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,GOLF A4,1999,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,GOLF A4,2000,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,GOLF A4,2001,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,GOLF A4,2002,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,GOLF A4,2003,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,GOLF A4,2004,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,GOLF A4,2005,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,GOLF A4,2006,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,GOLF A4,2007,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,JETTA A4,1998,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,JETTA A4,1999,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,JETTA A4,2000,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,JETTA A4,2001,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,JETTA A4,2002,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,JETTA A4,2003,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,JETTA A4,2004,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,JETTA A4,2005,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,JETTA A4,2006,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,JETTA A4,2007,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,JETTA A4,2008,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,JETTA A4,2009,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,JETTA A4,2010,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,JETTA A4,2011,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,JETTA A4,2012,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,JETTA A4,2013,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,1J0422105SFT,CAJA DIRECCION VW JETTA BEETLE GOLF A4 9,,VW,JETTA A4,2014,"CAJA DIRECCION HIDRAULICA VW BEETLE GOLF A4 98/07 JETTA A4 98/14 BEETLE 98/11 S/EMPAQUE"
11,CAJA DIRECCION,SAFETY,191419063BSFT,CAJA DIRECCION VW JETTA A2 STD A/GRUESO,191419063B,VW,GOLF A2,1987,"CAJA DIRECCION STANDAR VW GOLF A2 87/92 JETTA A2 85/92 ASTRIADO FINO "
11,CAJA DIRECCION,SAFETY,191419063BSFT,CAJA DIRECCION VW JETTA A2 STD A/GRUESO,191419063B,VW,GOLF A2,1988,"CAJA DIRECCION STANDAR VW GOLF A2 87/92 JETTA A2 85/92 ASTRIADO FINO "
11,CAJA DIRECCION,SAFETY,191419063BSFT,CAJA DIRECCION VW JETTA A2 STD A/GRUESO,191419063B,VW,GOLF A2,1989,"CAJA DIRECCION STANDAR VW GOLF A2 87/92 JETTA A2 85/92 ASTRIADO FINO "
11,CAJA DIRECCION,SAFETY,191419063BSFT,CAJA DIRECCION VW JETTA A2 STD A/GRUESO,191419063B,VW,GOLF A2,1990,"CAJA DIRECCION STANDAR VW GOLF A2 87/92 JETTA A2 85/92 ASTRIADO FINO "
11,CAJA DIRECCION,SAFETY,191419063BSFT,CAJA DIRECCION VW JETTA A2 STD A/GRUESO,191419063B,VW,GOLF A2,1991,"CAJA DIRECCION STANDAR VW GOLF A2 87/92 JETTA A2 85/92 ASTRIADO FINO "
11,CAJA DIRECCION,SAFETY,191419063BSFT,CAJA DIRECCION VW JETTA A2 STD A/GRUESO,191419063B,VW,GOLF A2,1992,"CAJA DIRECCION STANDAR VW GOLF A2 87/92 JETTA A2 85/92 ASTRIADO FINO "
11,CAJA DIRECCION,SAFETY,191419063BSFT,CAJA DIRECCION VW JETTA A2 STD A/GRUESO,191419063B,VW,JETTA A2,1985,"CAJA DIRECCION STANDAR VW GOLF A2 87/92 JETTA A2 85/92 ASTRIADO FINO "
11,CAJA DIRECCION,SAFETY,191419063BSFT,CAJA DIRECCION VW JETTA A2 STD A/GRUESO,191419063B,VW,JETTA A2,1986,"CAJA DIRECCION STANDAR VW GOLF A2 87/92 JETTA A2 85/92 ASTRIADO FINO "
11,CAJA DIRECCION,SAFETY,191419063BSFT,CAJA DIRECCION VW JETTA A2 STD A/GRUESO,191419063B,VW,JETTA A2,1987,"CAJA DIRECCION STANDAR VW GOLF A2 87/92 JETTA A2 85/92 ASTRIADO FINO "
11,CAJA DIRECCION,SAFETY,191419063BSFT,CAJA DIRECCION VW JETTA A2 STD A/GRUESO,191419063B,VW,JETTA A2,1988,"CAJA DIRECCION STANDAR VW GOLF A2 87/92 JETTA A2 85/92 ASTRIADO FINO "
11,CAJA DIRECCION,SAFETY,191419063BSFT,CAJA DIRECCION VW JETTA A2 STD A/GRUESO,191419063B,VW,JETTA A2,1989,"CAJA DIRECCION STANDAR VW GOLF A2 87/92 JETTA A2 85/92 ASTRIADO FINO "
